"","measure_name","location_name","sex_name","cause_name","year","val","upper","lower"
"9055","DALYs (Disability-Adjusted Life Years)","Global","Both","Upper respiratory infections",2009,6133566.87690871,9434713.36128736,3748445.56240549
"9056","DALYs (Disability-Adjusted Life Years)","Global","Both","Otitis media",2009,2357531.86961671,3835473.24619577,1408601.4281507
"9057","DALYs (Disability-Adjusted Life Years)","Global","Both","Meningitis",2009,25055079.8198591,28351581.0167851,21972384.7294247
"9058","DALYs (Disability-Adjusted Life Years)","Global","Both","Encephalitis",2009,5339181.63868459,6722390.63021299,4740816.15184949
"9059","DALYs (Disability-Adjusted Life Years)","Global","Both","Diphtheria",2009,711281.304790113,1028848.17947998,504677.254629754
"9060","DALYs (Disability-Adjusted Life Years)","Global","Both","Whooping cough",2009,13891811.9465249,26229202.1579237,6088287.15127148
"9061","DALYs (Disability-Adjusted Life Years)","Global","Both","Tetanus",2009,5013169.63331108,6311443.16790619,4152885.62392311
"9062","DALYs (Disability-Adjusted Life Years)","Global","Both","Measles",2009,18271486.1181623,38694515.8950075,6523776.50065823
"9063","DALYs (Disability-Adjusted Life Years)","Global","Both","Varicella and herpes zoster",2009,1044689.40942329,1199432.81263221,906292.309647821
"9064","DALYs (Disability-Adjusted Life Years)","Global","Both","Esophageal cancer",2009,11058919.1567492,11826903.6503027,8890116.00203723
"9065","DALYs (Disability-Adjusted Life Years)","Global","Both","Stomach cancer",2009,22388223.8610335,23469400.6874641,21284932.7366129
"9066","DALYs (Disability-Adjusted Life Years)","Global","Both","Cysticercosis",2009,1260300.82644171,1838281.79286265,795374.558933978
"9067","DALYs (Disability-Adjusted Life Years)","Global","Both","Cystic echinococcosis",2009,133460.16252191,176587.1549445,100152.535454249
"9068","DALYs (Disability-Adjusted Life Years)","Global","Both","Lymphatic filariasis",2009,2068883.93590845,3209372.90344891,1291923.28296214
"9069","DALYs (Disability-Adjusted Life Years)","Global","Both","Onchocerciasis",2009,1103407.51829116,1617972.28614757,687179.613147851
"9070","DALYs (Disability-Adjusted Life Years)","Global","Both","Trachoma",2009,189279.619314162,285969.58257734,118193.855885458
"9071","DALYs (Disability-Adjusted Life Years)","Global","Both","Dengue",2009,2324150.20306884,2916835.59741595,858458.66028742
"9072","DALYs (Disability-Adjusted Life Years)","Global","Both","Yellow fever",2009,432692.296918617,907193.242307656,162403.926100985
"9073","DALYs (Disability-Adjusted Life Years)","Global","Both","Rabies",2009,1126041.81688822,1616329.71085496,430252.364056531
"9074","DALYs (Disability-Adjusted Life Years)","Global","Both","Ascariasis",2009,1081665.37649243,1611647.06297872,725601.380846325
"9075","DALYs (Disability-Adjusted Life Years)","Global","Both","Trichuriasis",2009,283698.984770807,474394.684131805,155688.779372027
"9076","DALYs (Disability-Adjusted Life Years)","Global","Both","Pancreatic cancer",2009,8382169.67831184,8640900.3257913,8059297.92621877
"9077","DALYs (Disability-Adjusted Life Years)","Global","Both","Malignant skin melanoma",2009,1497148.20649382,1704602.87786097,1135072.9702945
"9078","DALYs (Disability-Adjusted Life Years)","Global","Both","Ovarian cancer",2009,4142187.0517181,4486959.18977579,3860977.87026087
"9079","DALYs (Disability-Adjusted Life Years)","Global","Both","Malaria",2009,69526765.0140264,107452906.502594,38875508.7009612
"9080","DALYs (Disability-Adjusted Life Years)","Global","Both","Chagas disease",2009,263926.851813175,369018.137586254,172859.975452902
"9081","DALYs (Disability-Adjusted Life Years)","Global","Both","Visceral leishmaniasis",2009,930686.14136124,4339271.97805867,150363.490592149
"9082","DALYs (Disability-Adjusted Life Years)","Global","Both","Cutaneous and mucocutaneous leishmaniasis",2009,226377.325925108,341973.723568355,144328.965351842
"9083","DALYs (Disability-Adjusted Life Years)","Global","Both","African trypanosomiasis",2009,440987.708330387,719520.20088151,231673.572861121
"9084","DALYs (Disability-Adjusted Life Years)","Global","Both","Schistosomiasis",2009,2086717.9549141,3414831.31398786,1296778.46409781
"9085","DALYs (Disability-Adjusted Life Years)","Global","Both","Neonatal preterm birth",2006,91495946.8300386,99186651.7199561,84244088.7037504
"9086","DALYs (Disability-Adjusted Life Years)","Global","Both","Neonatal encephalopathy due to birth asphyxia and trauma",2006,70344503.4412142,77900347.1202792,62699586.3198484
"9087","DALYs (Disability-Adjusted Life Years)","Global","Both","Neonatal sepsis and other neonatal infections",2006,25936048.5102048,29310280.3972823,22277299.6302171
"9088","DALYs (Disability-Adjusted Life Years)","Global","Both","Hemolytic disease and other neonatal jaundice",2006,8723362.38655167,9977546.76335646,7703012.22248534
"9089","DALYs (Disability-Adjusted Life Years)","Global","Both","Other neonatal disorders",2006,44980970.0933558,50847994.2389513,40189712.9404057
"9090","DALYs (Disability-Adjusted Life Years)","Global","Both","Protein-energy malnutrition",2006,24790073.0492061,29019515.9837535,21126179.3150766
"9091","DALYs (Disability-Adjusted Life Years)","Global","Both","Ischemic stroke",2006,50954125.3270463,54324835.3716939,47324095.5194455
"9092","DALYs (Disability-Adjusted Life Years)","Global","Both","Intracerebral hemorrhage",2006,66756959.5336114,70402127.2483026,63148720.2740654
"9093","DALYs (Disability-Adjusted Life Years)","Global","Both","Subarachnoid hemorrhage",2006,10334410.3550734,12314089.6108581,8747381.00044677
"9094","DALYs (Disability-Adjusted Life Years)","Global","Both","Hypertensive heart disease",2006,15543462.6159023,17063028.3211404,13318061.2574785
"9095","DALYs (Disability-Adjusted Life Years)","Global","Both","Atrial fibrillation and flutter",2006,5586093.16651562,6970106.05211249,4461137.00039977
"9096","DALYs (Disability-Adjusted Life Years)","Global","Both","Aortic aneurysm",2006,2584354.91299401,2771204.94469181,2416918.94445818
"9097","DALYs (Disability-Adjusted Life Years)","Global","Both","G6PD deficiency",2009,648717.350955219,804554.121799298,530924.817465268
"9098","DALYs (Disability-Adjusted Life Years)","Global","Both","Other hemoglobinopathies and hemolytic anemias",2009,2094045.22741921,2801896.66298214,1573653.05092335
"9099","DALYs (Disability-Adjusted Life Years)","Global","Both","Falls",2009,32738179.9061865,39109298.9153429,27559060.2708034
"9100","DALYs (Disability-Adjusted Life Years)","Global","Both","Drowning",2009,18307601.4464588,19851168.7284837,16632990.4125574
"9101","DALYs (Disability-Adjusted Life Years)","Global","Both","Fire, heat, and hot substances",2009,7869283.18983459,9349648.72101088,6397671.77057836
"9102","DALYs (Disability-Adjusted Life Years)","Global","Both","Poisoning by carbon monoxide",2009,2159578.59304645,2443544.94421369,1744891.62854454
"9103","DALYs (Disability-Adjusted Life Years)","Global","Both","Poisoning by other means",2009,2662233.43803733,3099812.6248258,2207611.71464957
"9104","DALYs (Disability-Adjusted Life Years)","Global","Both","Unintentional firearm injuries",2009,1408817.23982461,1652673.87749939,1130439.5185608
"9105","DALYs (Disability-Adjusted Life Years)","Global","Both","Other exposure to mechanical forces",2009,10190448.3193164,12737220.2990042,7885555.40728748
"9106","DALYs (Disability-Adjusted Life Years)","Global","Both","Adverse effects of medical treatment",2009,4032945.55549464,4567886.07062272,3270928.10310161
"9107","DALYs (Disability-Adjusted Life Years)","Global","Both","Venomous animal contact",2009,4636048.28209455,5218292.66068249,3001513.7888975
"9108","DALYs (Disability-Adjusted Life Years)","Global","Both","Hookworm disease",2007,1728650.77811969,2608574.71921186,1078160.11067323
"9109","DALYs (Disability-Adjusted Life Years)","Global","Both","Food-borne trematodiases",2007,793530.014267813,1444615.69048744,404311.69930838
"9110","DALYs (Disability-Adjusted Life Years)","Global","Both","Other neglected tropical diseases",2007,2704721.90110571,4451763.96067915,1838488.16303662
"9111","DALYs (Disability-Adjusted Life Years)","Global","Both","Maternal hemorrhage",2007,4560516.57752034,5035397.23410185,4104851.71601139
"9112","DALYs (Disability-Adjusted Life Years)","Global","Both","Maternal sepsis and other maternal infections",2007,1873198.09316693,2089122.6534754,1641383.45466122
"9113","DALYs (Disability-Adjusted Life Years)","Global","Both","Maternal hypertensive disorders",2007,2295551.34779288,2506971.17476214,2073415.52221384
"9114","DALYs (Disability-Adjusted Life Years)","Global","Both","Maternal obstructed labor and uterine rupture",2007,802101.449654268,1012198.36499371,644812.210300211
"9115","DALYs (Disability-Adjusted Life Years)","Global","Both","Ectopic pregnancy",2007,403325.747680952,451973.510980541,355139.67758797
"9116","DALYs (Disability-Adjusted Life Years)","Global","Both","Indirect maternal deaths",2007,1233959.58574881,1361746.66864067,1111456.53959824
"9117","DALYs (Disability-Adjusted Life Years)","Global","Both","Late maternal deaths",2007,735986.096943735,906993.182963497,587283.337093334
"9118","DALYs (Disability-Adjusted Life Years)","Global","Both","Other maternal disorders",2007,2025141.56736673,2250855.07437363,1811705.18461988
"9119","DALYs (Disability-Adjusted Life Years)","Global","Both","Other urinary diseases",2007,1130268.39631209,1286232.87305283,909448.422097006
"9120","DALYs (Disability-Adjusted Life Years)","Global","Both","Uterine fibroids",2007,1156439.68437973,2053925.33773608,606717.824222602
"9121","DALYs (Disability-Adjusted Life Years)","Global","Both","Polycystic ovarian syndrome",2007,467247.216028492,940460.597383118,198966.383061054
"9122","DALYs (Disability-Adjusted Life Years)","Global","Both","Female infertility",2007,485420.124249514,1153414.31074696,165120.27920005
"9123","DALYs (Disability-Adjusted Life Years)","Global","Both","Endometriosis",2007,2183020.22194725,3432405.01232905,1315861.43818548
"9124","DALYs (Disability-Adjusted Life Years)","Global","Both","Genital prolapse",2007,355370.040768561,619367.074410175,195201.212553383
"9125","DALYs (Disability-Adjusted Life Years)","Global","Both","Premenstrual syndrome",2007,7116440.90366249,11047937.0153887,4368093.13115874
"9126","DALYs (Disability-Adjusted Life Years)","Global","Both","Other gynecological diseases",2007,14252298.3563461,20327563.7952845,9253564.86520017
"9127","DALYs (Disability-Adjusted Life Years)","Global","Both","Thalassemias",2007,912817.523886963,1036343.17867568,798349.355116147
"9128","DALYs (Disability-Adjusted Life Years)","Global","Both","Sickle cell disorders",2007,3348765.36376924,4684993.65265209,2247594.70588131
"9129","DALYs (Disability-Adjusted Life Years)","Global","Both","G6PD deficiency",2007,633135.429339759,776855.650848564,516613.116819318
"9130","DALYs (Disability-Adjusted Life Years)","Global","Both","Other hemoglobinopathies and hemolytic anemias",2007,2082913.12711424,2804656.12535019,1566205.6590502
"9131","DALYs (Disability-Adjusted Life Years)","Global","Both","Urticaria",2007,3484580.13191891,5024369.19387818,2274264.82383464
"9132","DALYs (Disability-Adjusted Life Years)","Global","Both","Decubitus ulcer",2007,383734.090903274,471838.713462392,294665.014054239
"9133","DALYs (Disability-Adjusted Life Years)","Global","Both","Other skin and subcutaneous diseases",2007,2910185.45055308,5251345.57966922,1439878.74174105
"9134","DALYs (Disability-Adjusted Life Years)","Global","Both","Glaucoma",2007,577159.816789781,806750.816985117,395602.436313531
"9135","DALYs (Disability-Adjusted Life Years)","Global","Both","Cataract",2007,5218812.4791762,7041381.7602533,3715927.01656177
"9136","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-melanoma skin cancer (squamous-cell carcinoma)",2007,858383.726333216,902405.269526062,804365.505467963
"9137","DALYs (Disability-Adjusted Life Years)","Global","Both","Non-melanoma skin cancer (basal-cell carcinoma)",2007,1303.6929721815,2417.43763908744,610.422154302357
"9138","DALYs (Disability-Adjusted Life Years)","Global","Both","Executions and police conflict",2007,359874.064277239,395959.705425728,331491.629062259
"9139","DALYs (Disability-Adjusted Life Years)","Global","Both","Drug-susceptible tuberculosis",2007,57293095.2540806,62459094.4466683,52178055.8042533
"9140","DALYs (Disability-Adjusted Life Years)","Global","Both","Zika virus",2007,0,0,0
"9141","DALYs (Disability-Adjusted Life Years)","Global","Both","Guinea worm disease",2007,103.565809924615,154.427231348574,64.8462170950292
"9142","DALYs (Disability-Adjusted Life Years)","Global","Both","Alcoholic cardiomyopathy",2007,4264047.93359543,4479727.87670289,3219544.54494838
"9143","DALYs (Disability-Adjusted Life Years)","Global","Both","Sexual violence",2007,1896388.13558478,2686597.77902102,1267384.76933469
"9144","DALYs (Disability-Adjusted Life Years)","Global","Both","Myocarditis",2007,1027647.68428232,1153742.81440867,805865.279372891
"9145","DALYs (Disability-Adjusted Life Years)","Global","Both","Other leukemia",2007,4595671.78258785,5251245.79723894,3731816.90987728
"9146","DALYs (Disability-Adjusted Life Years)","Global","Both","Other vision loss",2007,2464767.59592252,3351993.58712376,1758308.50619868
"9147","DALYs (Disability-Adjusted Life Years)","Global","Both","Other sense organ diseases",2007,2573444.70038148,3963815.39233847,1535954.02156969
"9148","DALYs (Disability-Adjusted Life Years)","Global","Both","Caries of deciduous teeth",2007,187021.986526033,394439.739893974,82326.3304959884
"9149","DALYs (Disability-Adjusted Life Years)","Global","Both","Caries of permanent teeth",2007,1753882.32837496,3415721.54929329,794990.384664283
"9150","DALYs (Disability-Adjusted Life Years)","Global","Both","Periodontal diseases",2007,5213295.39653004,11397595.7778205,2042096.91171526
"9151","DALYs (Disability-Adjusted Life Years)","Global","Both","Edentulism",2007,7321720.13443353,10613758.8881736,4765514.17090746
"9152","DALYs (Disability-Adjusted Life Years)","Global","Both","Other oral disorders",2007,3603075.36088305,5256422.68313501,2249154.34711474
"9153","DALYs (Disability-Adjusted Life Years)","Global","Both","Sudden infant death syndrome",2007,3310026.34874482,7528719.83724394,1336426.7588009
"9154","DALYs (Disability-Adjusted Life Years)","Global","Both","Pedestrian road injuries",2007,27629203.6659071,30222712.8497982,23913101.6347324
"9155","DALYs (Disability-Adjusted Life Years)","Global","Both","Cyclist road injuries",2007,6200674.84651355,7353829.55262265,5166161.43996197
"9156","DALYs (Disability-Adjusted Life Years)","Global","Both","Motorcyclist road injuries",2007,16522835.6260372,18220065.6241257,14270272.3947741
"9157","DALYs (Disability-Adjusted Life Years)","Global","Both","Motor vehicle road injuries",2007,26909015.0354451,29180046.4164283,24357637.6842628
